id_gato,id_tutor_hash,data_coleta,sexo,idade_anos,peso_kg,energia_0a100,castrado,visitas_vet_ult_ano,pelagem,cor,temperamento,alimentacao,gosta_caixa,vacinado,score_saude_0a100
G03968,T7557766466,2025-03-05,F,2,4.8,67,True,2,curta,branco,carinhoso,ração úmida,True,True,85
G03969,T5681924779,2025-03-03,M,6,4.1,84,False,0,curta,preto,brincalhão,ração seca,False,False,81
G03970,T4827827018,2025-11-09,F,2,3.1,59,False,0,curta,tricolor,caçador,ração seca,True,False,85
G03971,T4232408766,2025-06-03,F,15,5.7,40,True,4,curta,tigrado,brincalhão,mista,True,True,52
G03972,T7236927212,2025-04-25,M,2,6.0,54,False,1,curta,laranja,carinhoso,ração seca,False,False,83
G03973,T7431441050,2025-05-06,M,7,4.6,64,True,3,curta,tigrado,caçador,ração seca,True,True,73
G03974,T6663296283,2025-12-23,M,2,5.4,56,True,3,curta,laranja,calmo,ração úmida,True,True,82
G03975,T6126441939,2025-05-15,M,1,5.2,78,False,0,média,branco,brincalhão,ração seca,True,False,90
G03976,T4228903177,2025-09-10,F,3,4.1,90,False,1,curta,tigrado,brincalhão,ração seca,True,False,86
G03977,T7717145409,2025-04-09,M,0,5.5,76,False,0,curta,preto,brincalhão,mista,False,False,91
G03978,T8897029521,2025-12-05,F,2,4.0,43,False,1,curta,tricolor,arisco,ração seca,True,False,81
G03979,T2134650425,2025-09-11,F,7,4.9,56,False,1,curta,tigrado,carinhoso,mista,False,True,75
G03980,T9284407545,2025-11-26,F,9,3.8,56,True,0,curta,cinza,arisco,ração seca,True,False,70
G03981,T3092017638,2025-04-03,F,1,3.2,83,True,3,curta,siamês,calmo,mista,True,False,86
G03982,T2210110573,2025-06-28,M,6,5.8,76,True,3,média,tigrado,brincalhão,ração seca,True,True,77
G03983,T7002247465,2025-04-30,F,8,4.9,71,False,1,curta,branco,carinhoso,ração seca,False,False,73
G03984,T4943597204,2025-06-06,F,3,4.1,65,True,2,curta,tricolor,arisco,mista,False,True,83
G03985,T9818729818,2025-04-03,F,5,5.7,53,True,1,curta,tricolor,brincalhão,ração úmida,True,False,76
G03986,T4729911772,2025-03-05,M,1,6.0,59,True,0,média,tigrado,calmo,ração seca,False,False,87
G03987,T6887250783,2025-05-20,M,3,5.1,60,False,1,curta,siamês,caçador,ração úmida,True,False,82
G03988,T2338645963,2025-05-07,F,6,3.4,64,True,1,curta,branco,carinhoso,mista,True,False,76
G03989,T4775143148,2025-07-15,F,18,4.8,8,True,7,média,siamês,carinhoso,mista,True,True,37
G03990,T7132833140,2025-04-21,M,18,4.9,13,True,3,média,branco,brincalhão,ração seca,False,True,43
G03991,T2088193117,2025-02-26,F,17,4.9,34,True,3,curta,branco,calmo,mista,False,True,49
G03992,T6174174820,2025-05-08,M,6,4.4,50,True,2,média,preto,calmo,ração seca,True,True,74
G03993,T9594867463,2025-09-15,F,1,3.2,77,False,0,média,siamês,brincalhão,ração seca,True,False,90
G03994,T3680713916,2025-03-07,M,4,3.3,54,True,3,curta,tricolor,arisco,mista,True,True,78
G03995,T6418507900,2025-05-18,M,3,4.9,70,True,0,curta,tricolor,calmo,mista,True,False,84
G03996,T6656573208,2025-03-19,M,0,3.0,66,True,0,longa,branco,calmo,mista,True,False,90
G03997,T8520540336,2025-08-30,M,1,4.4,49,False,0,curta,tigrado,arisco,ração seca,True,False,85
G03998,T2369509198,2025-10-23,M,6,5.5,70,False,2,curta,branco,carinhoso,ração úmida,True,True,78
G03999,T7434832292,2025-11-25,M,4,4.4,55,True,0,curta,preto,arisco,ração seca,True,True,82
G04000,T5980075427,2025-10-17,M,2,4.0,66,True,1,média,preto,carinhoso,mista,True,True,86
G04001,T5901991797,2025-01-19,F,10,4.7,39,True,2,média,siamês,brincalhão,ração seca,False,True,65
G04002,T6731522770,2025-11-11,F,5,3.8,68,True,1,média,laranja,brincalhão,mista,True,True,81
G04003,T8136051717,2025-11-28,F,13,5.0,43,True,2,curta,tigrado,arisco,mista,True,True,59
G04004,T7466245247,2025-03-07,M,3,4.1,73,True,3,longa,tigrado,calmo,ração seca,False,True,82
G04005,T1492169567,2025-06-07,M,7,5.0,49,False,1,longa,preto,calmo,ração seca,True,False,72
G04006,T5313366341,2025-12-14,F,2,3.9,69,False,1,curta,branco,brincalhão,ração úmida,True,False,85
G04007,T7039257559,2025-08-24,F,7,4.5,60,False,2,média,siamês,brincalhão,ração seca,True,True,74
G04008,T1075073409,2025-04-02,F,2,5.3,88,False,0,curta,laranja,carinhoso,ração seca,True,False,89
G04009,T3704048776,2025-07-03,F,2,4.3,73,True,1,curta,laranja,caçador,ração seca,True,False,85
G04010,T2023123618,2025-03-12,F,8,4.9,41,True,3,curta,tricolor,calmo,ração úmida,True,True,68
G04011,T3849378748,2025-06-20,F,3,3.8,70,True,0,média,branco,caçador,mista,True,True,86
G04012,T7833120654,2025-02-18,M,2,4.9,67,True,1,curta,tigrado,calmo,mista,True,False,85
G04013,T8065046265,2025-10-03,F,15,4.6,9,True,3,curta,branco,calmo,ração seca,True,True,49
G04014,T7026218425,2025-02-19,F,0,4.0,53,False,0,curta,branco,carinhoso,ração seca,True,False,88
G04015,T2217293958,2025-01-04,F,8,5.0,52,True,1,curta,laranja,arisco,ração seca,True,False,70
G04016,T7517636708,2025-04-10,M,7,4.7,56,False,0,média,tricolor,brincalhão,ração seca,True,False,74
G04017,T7542717400,2025-05-15,M,3,4.5,63,True,1,média,preto,caçador,ração seca,True,False,82
G04018,T1393529131,2025-12-24,M,6,4.7,69,True,5,curta,cinza,carinhoso,ração seca,True,True,73
G04019,T5974220091,2025-08-24,M,1,4.3,61,True,0,curta,cinza,brincalhão,ração úmida,True,False,87
G04020,T5524366009,2025-09-20,F,10,4.8,30,True,3,curta,siamês,caçador,ração seca,True,True,62
G04021,T6829610683,2025-09-21,F,3,4.0,57,True,0,média,tricolor,arisco,mista,True,True,85
G04022,T7201253333,2025-07-14,M,2,5.8,62,False,1,curta,siamês,brincalhão,ração úmida,False,False,84
G04023,T1594884179,2025-01-14,F,4,6.2,63,False,1,curta,laranja,calmo,mista,True,False,80
G04024,T3239618498,2025-05-07,M,14,5.0,26,True,4,longa,tigrado,arisco,ração seca,False,True,52
G04025,T8427504644,2025-09-27,F,11,5.0,18,True,1,longa,tigrado,arisco,mista,False,False,59
G04026,T5671575935,2025-08-04,M,15,6.2,5,False,2,curta,laranja,caçador,ração seca,False,True,50
G04027,T8330662388,2025-05-02,F,9,4.4,51,True,1,média,tricolor,brincalhão,ração seca,True,False,68
G04028,T3301400698,2025-06-21,F,9,3.9,36,True,3,média,siamês,carinhoso,ração seca,True,True,65
G04029,T9446447372,2025-01-26,F,6,5.6,34,False,2,curta,laranja,caçador,ração úmida,True,False,70
G04030,T5166504963,2025-11-23,F,14,5.3,43,True,4,curta,tigrado,calmo,ração seca,False,True,54
G04031,T5379159509,2025-04-07,M,7,5.3,74,True,1,média,cinza,arisco,ração úmida,True,False,76
G04032,T3643520291,2025-04-09,F,4,5.3,63,False,1,média,laranja,carinhoso,mista,True,False,80
G04033,T8142109648,2025-04-05,M,9,5.8,53,True,2,longa,tigrado,carinhoso,ração seca,True,True,69
G04034,T7271716652,2025-03-11,M,7,5.1,59,True,1,curta,cinza,calmo,ração úmida,True,False,73
G04035,T8778363716,2025-06-02,F,2,3.5,42,True,3,longa,siamês,carinhoso,ração úmida,True,True,80
G04036,T4814729443,2025-04-11,F,5,4.0,72,False,3,curta,tricolor,brincalhão,mista,True,True,78
G04037,T8346332596,2025-08-01,F,4,5.1,79,False,0,média,preto,carinhoso,mista,True,False,84
G04038,T4963770776,2025-10-01,M,13,5.9,61,True,3,curta,siamês,brincalhão,mista,True,True,61
G04039,T3733864657,2025-02-17,F,5,4.2,56,False,1,média,tricolor,carinhoso,mista,True,False,77
G04040,T9877580010,2025-07-22,M,12,6.7,28,True,1,curta,tigrado,caçador,ração seca,False,False,59
G04041,T3455351847,2025-02-09,F,6,4.3,75,False,4,curta,tigrado,calmo,ração seca,False,True,75
G04042,T2788971974,2025-09-21,F,11,5.5,50,True,1,curta,tigrado,carinhoso,mista,True,True,66
G04043,T6272479614,2025-06-24,F,2,4.3,80,True,2,curta,cinza,carinhoso,ração seca,True,True,87
G04044,T7894224901,2025-06-29,F,15,6.2,25,True,1,curta,tricolor,carinhoso,mista,True,False,52
G04045,T2248171047,2025-05-01,F,6,4.9,61,True,1,curta,preto,carinhoso,ração seca,True,False,76
G04046,T8213840329,2025-05-29,M,3,4.8,54,True,0,curta,tigrado,calmo,ração seca,True,False,82
G04047,T9736532770,2025-05-16,F,3,4.1,67,False,0,média,tigrado,brincalhão,ração seca,True,False,84
G04048,T5615799875,2025-04-03,F,3,4.2,62,False,2,média,tigrado,carinhoso,ração seca,True,False,80
G04049,T9692809467,2025-11-07,M,5,4.4,89,True,0,curta,siamês,arisco,ração seca,True,True,85
G04050,T2236885220,2025-10-22,M,10,4.3,54,True,3,curta,cinza,brincalhão,ração úmida,False,True,66
G04051,T6142853359,2025-04-17,M,15,5.7,7,True,6,média,cinza,calmo,ração úmida,True,True,44
G04052,T8957078578,2025-05-10,F,9,4.3,50,False,2,curta,cinza,caçador,ração seca,True,False,66
G04053,T5111057240,2025-09-18,F,7,4.1,60,False,1,média,branco,caçador,ração seca,True,False,74
G04054,T8434873983,2025-01-16,F,6,4.4,53,False,1,média,cinza,brincalhão,ração seca,False,False,74
G04055,T6892884476,2025-03-25,M,12,5.5,28,True,2,curta,tricolor,brincalhão,mista,True,True,59
G04056,T3342401421,2025-04-19,M,13,5.4,47,True,2,curta,tigrado,caçador,ração seca,True,True,60
G04057,T9103191346,2025-02-14,F,4,5.5,52,True,3,longa,siamês,brincalhão,ração úmida,True,True,77
G04058,T4339549750,2025-02-27,M,15,5.9,40,True,2,média,siamês,brincalhão,ração seca,True,True,55
G04059,T1411716942,2025-07-21,M,5,6.4,48,True,1,curta,cinza,brincalhão,mista,True,True,78
G04060,T3081799335,2025-07-23,M,12,5.1,35,True,1,curta,branco,brincalhão,ração seca,True,False,60
G04061,T8193100387,2025-09-29,M,16,6.0,42,True,0,média,tigrado,calmo,mista,False,True,56
G04062,T7467303577,2025-07-02,M,10,5.0,53,True,4,curta,tigrado,brincalhão,ração seca,True,True,64
G04063,T7013847774,2025-05-01,F,2,3.7,70,False,1,curta,siamês,caçador,mista,True,False,85
G04064,T1795792565,2025-06-25,M,8,6.7,52,False,3,média,laranja,caçador,ração seca,True,True,69
G04065,T7920036563,2025-12-14,M,1,4.1,73,True,0,curta,tigrado,calmo,ração seca,True,True,91
G04066,T6495552747,2025-04-02,F,11,3.2,35,False,1,longa,laranja,caçador,ração seca,True,False,62
G04067,T2171580634,2025-11-16,F,4,3.8,46,True,1,curta,preto,carinhoso,mista,True,False,77
G04068,T4978425996,2025-02-07,F,10,3.3,54,True,0,longa,branco,carinhoso,mista,True,False,68
G04069,T3856065549,2025-09-19,F,14,4.2,54,True,4,longa,cinza,calmo,mista,True,True,56
G04070,T7417005926,2025-02-13,F,2,3.5,77,True,1,curta,siamês,caçador,ração seca,False,False,86
G04071,T4761732094,2025-11-19,F,5,4.4,64,False,0,curta,branco,arisco,ração úmida,True,False,80
G04072,T7136448395,2025-05-10,F,9,3.2,35,True,1,curta,preto,calmo,ração seca,True,False,66
G04073,T9257781593,2025-04-17,F,5,5.2,72,True,2,média,branco,calmo,ração úmida,True,True,80
G04074,T4850092269,2025-08-18,F,2,2.8,75,False,1,média,branco,carinhoso,ração seca,True,False,86
G04075,T8885852674,2025-06-27,M,0,4.5,84,False,0,curta,tricolor,calmo,mista,True,False,93
G04076,T4159482426,2025-01-07,M,5,4.7,73,False,2,curta,tricolor,brincalhão,ração seca,True,False,78
G04077,T3838493544,2025-09-25,M,9,5.8,69,True,2,curta,tricolor,caçador,ração seca,True,True,71
G04078,T2403684851,2025-01-03,M,8,5.4,39,True,1,curta,tigrado,calmo,ração seca,False,True,70
G04079,T7552068385,2025-10-22,M,2,5.6,54,True,0,curta,tigrado,caçador,ração seca,True,False,84
G04080,T7698932646,2025-02-17,F,6,4.2,60,False,1,curta,preto,brincalhão,ração seca,True,False,76
G04081,T2181082373,2025-11-25,F,5,4.0,50,True,0,curta,cinza,brincalhão,mista,True,False,78
G04082,T9354065807,2025-07-05,M,3,5.1,53,False,0,curta,cinza,carinhoso,ração seca,False,False,82
G04083,T4399619745,2025-02-01,M,10,6.0,62,True,4,curta,tigrado,carinhoso,ração seca,True,True,65
G04084,T6854045266,2025-05-02,M,4,5.5,52,False,2,curta,preto,brincalhão,ração seca,True,True,79
G04085,T8755166906,2025-04-01,F,7,4.7,55,False,3,curta,tricolor,brincalhão,ração seca,True,True,72
G04086,T5536521871,2025-06-11,M,15,5.6,13,True,4,longa,cinza,caçador,ração seca,False,True,48
G04087,T8928196401,2025-12-11,M,7,5.1,56,True,3,curta,tricolor,caçador,ração seca,False,True,72
G04088,T7837953375,2025-04-22,M,8,5.4,67,False,2,curta,tricolor,brincalhão,ração úmida,True,True,73
G04089,T4373197374,2025-07-08,F,1,5.5,87,True,3,média,tigrado,arisco,mista,True,True,89
G04090,T5027672341,2025-09-08,M,2,4.6,82,False,1,curta,laranja,carinhoso,ração seca,True,False,87
G04091,T6773831548,2025-10-23,F,1,3.8,71,True,2,curta,preto,brincalhão,ração seca,True,True,88
G04092,T8903361555,2025-04-21,F,11,4.5,58,True,1,média,tigrado,caçador,ração seca,True,False,65
G04093,T9889373055,2025-02-25,F,12,5.1,47,True,5,longa,laranja,calmo,ração seca,True,True,58
G04094,T2432271051,2025-03-17,F,2,2.7,64,True,1,curta,tricolor,caçador,ração seca,True,False,84
G04095,T6593604634,2025-08-29,M,3,4.7,71,False,2,curta,tigrado,calmo,ração úmida,True,True,84
G04096,T9162769876,2025-10-06,M,4,5.5,74,True,2,longa,siamês,arisco,ração seca,True,True,82
G04097,T3469811144,2025-08-23,F,8,4.2,37,True,2,curta,laranja,arisco,ração seca,True,True,69
G04098,T5509309725,2025-12-19,M,8,5.3,40,True,1,curta,branco,caçador,mista,True,False,68
G04099,T7314859890,2025-07-11,F,9,6.1,48,False,5,média,tricolor,brincalhão,ração seca,False,True,64
G04100,T5237026544,2025-07-24,F,14,5.1,21,True,0,média,siamês,carinhoso,ração seca,False,False,55
G04101,T2539376644,2025-01-19,M,4,3.3,49,True,2,curta,laranja,caçador,mista,True,True,78
G04102,T2710974067,2025-01-21,M,9,4.2,45,True,3,curta,siamês,calmo,mista,True,True,66
G04103,T6344154999,2025-12-23,F,8,4.4,65,True,2,média,tigrado,calmo,ração úmida,True,True,73
G04104,T9898422330,2025-10-20,F,4,3.7,75,True,1,curta,siamês,caçador,ração seca,True,False,82
G04105,T2006637217,2025-10-14,F,14,4.9,40,False,2,média,cinza,caçador,ração seca,True,False,55
G04106,T5417695632,2025-06-06,M,1,4.5,74,True,2,média,laranja,calmo,ração úmida,True,True,88
G04107,T1787654066,2025-02-05,F,10,5.5,72,True,4,curta,siamês,carinhoso,ração seca,True,True,67
G04108,T7823491816,2025-09-10,M,10,4.5,41,True,2,média,laranja,calmo,mista,True,True,65
G04109,T8289360732,2025-01-30,M,14,5.3,39,True,3,média,cinza,caçador,ração úmida,False,True,55
G04110,T7315882372,2025-08-01,F,7,4.6,48,False,0,média,branco,carinhoso,ração seca,True,False,73
G04111,T6962158076,2025-05-15,F,4,4.5,48,False,1,curta,laranja,calmo,mista,True,False,78
G04112,T8405206174,2025-07-02,M,12,5.5,56,True,2,média,siamês,carinhoso,ração seca,True,False,61
G04113,T7465887150,2025-02-25,F,11,3.1,41,False,1,curta,tricolor,calmo,ração úmida,True,False,63
G04114,T6492936264,2025-05-15,M,7,5.1,64,False,0,média,tricolor,caçador,ração seca,True,False,76
G04115,T7445307301,2025-05-20,M,11,5.3,41,True,3,média,branco,arisco,ração seca,False,True,62
G04116,T1974782406,2025-03-17,M,3,5.4,82,True,2,média,tigrado,brincalhão,ração seca,True,True,85
G04117,T4119820806,2025-08-21,F,8,5.1,41,True,1,curta,preto,arisco,ração seca,True,False,69
G04118,T6945165922,2025-05-21,M,13,5.6,53,False,5,média,preto,carinhoso,mista,True,True,56
G04119,T8180180073,2025-05-19,F,4,4.5,75,False,0,longa,laranja,calmo,ração seca,False,False,83
G04120,T2889282947,2025-02-28,M,6,6.0,37,False,2,curta,siamês,calmo,mista,True,False,71
G04121,T3974779346,2025-03-28,M,15,6.2,27,True,3,média,laranja,calmo,ração seca,True,True,52
G04122,T5007303625,2025-09-03,M,11,5.6,56,True,4,curta,tigrado,brincalhão,ração seca,False,True,62
G04123,T9212246120,2025-10-01,M,13,6.9,58,True,3,curta,tigrado,brincalhão,mista,True,True,60
G04124,T4314955105,2025-02-02,F,5,3.9,70,False,1,curta,siamês,brincalhão,ração seca,True,False,79
G04125,T2259387081,2025-04-04,F,18,4.0,20,True,3,curta,laranja,carinhoso,ração seca,True,True,44
G04126,T8840712431,2025-09-19,F,2,4.1,58,True,0,curta,tricolor,caçador,ração seca,False,True,87
G04127,T4575976705,2025-03-21,M,7,4.8,62,True,1,curta,cinza,caçador,mista,True,False,74
G04128,T8764545501,2025-10-19,F,6,2.7,53,True,2,média,cinza,carinhoso,ração seca,True,True,75
G04129,T1755185806,2025-11-27,F,11,4.3,40,True,5,longa,preto,caçador,ração seca,True,True,58
G04130,T9513422166,2025-08-13,M,14,5.7,33,True,7,curta,tricolor,caçador,ração úmida,True,True,48
G04131,T9594084306,2025-06-08,F,10,4.7,58,False,4,longa,siamês,brincalhão,ração úmida,True,True,65
G04132,T3574141118,2025-10-28,F,9,4.1,71,False,1,média,preto,brincalhão,ração seca,True,False,71
G04133,T1326996400,2025-09-12,F,6,4.4,71,True,3,curta,cinza,brincalhão,ração seca,False,True,76
G04134,T4610838771,2025-05-06,F,7,4.6,56,True,2,média,tricolor,carinhoso,mista,True,True,73
G04135,T3077196819,2025-12-23,F,7,5.0,45,True,2,média,branco,caçador,ração seca,True,True,72
G04136,T7957993956,2025-07-02,F,0,3.6,83,False,0,curta,tigrado,caçador,ração úmida,True,False,92
G04137,T1394928821,2025-06-06,F,7,5.1,75,False,2,média,laranja,brincalhão,mista,True,True,76
G04138,T2043138186,2025-07-03,F,13,4.1,51,True,3,média,siamês,brincalhão,ração úmida,True,False,57
G04139,T6935324928,2025-11-30,M,10,4.9,49,True,4,média,laranja,carinhoso,mista,True,True,63
G04140,T8338769981,2025-08-21,F,11,6.0,38,True,1,curta,laranja,calmo,ração seca,True,False,62
G04141,T1305120777,2025-12-04,F,5,3.6,65,True,2,média,preto,calmo,ração seca,True,True,79
G04142,T3286378009,2025-06-21,M,7,4.6,69,True,4,curta,branco,caçador,ração seca,True,True,72
G04143,T6487465417,2025-05-26,F,0,3.1,78,False,1,curta,tricolor,carinhoso,ração seca,True,False,90
G04144,T3528620187,2025-01-22,F,5,3.8,60,True,1,curta,cinza,arisco,ração seca,False,True,80
G04145,T6856232818,2025-10-17,F,6,4.5,50,True,1,média,cinza,carinhoso,ração úmida,False,False,74
G04146,T6574409703,2025-07-07,F,3,4.7,98,False,2,curta,preto,carinhoso,ração seca,True,True,88
G04147,T5553182083,2025-06-07,M,0,4.6,64,True,1,curta,cinza,carinhoso,ração seca,False,True,90
G04148,T8049483257,2025-01-11,F,10,4.5,35,True,1,curta,tigrado,brincalhão,mista,False,False,64
G04149,T1638109520,2025-07-27,F,6,3.6,60,False,1,curta,tigrado,arisco,ração seca,True,False,76
G04150,T1967118978,2025-06-09,F,5,3.8,59,True,0,curta,preto,caçador,mista,True,False,79
G04151,T2169410065,2025-06-29,M,3,3.7,79,False,0,média,laranja,arisco,ração seca,False,False,86
G04152,T9793836433,2025-01-12,M,7,5.6,68,True,2,longa,tricolor,caçador,ração seca,True,True,75
G04153,T3480366043,2025-07-11,F,6,5.0,44,True,2,longa,tricolor,caçador,ração seca,True,True,74
G04154,T4543813279,2025-06-25,M,6,5.0,49,True,3,curta,preto,carinhoso,ração seca,True,True,73
G04155,T3429554631,2025-10-25,M,8,5.5,42,False,1,curta,siamês,carinhoso,ração úmida,True,False,69
G04156,T7636732427,2025-05-16,F,0,4.6,84,False,0,curta,preto,caçador,ração seca,True,False,93
G04157,T3385569419,2025-02-18,F,14,4.9,41,True,1,curta,siamês,calmo,mista,True,True,59
G04158,T6106940987,2025-07-05,F,1,5.0,68,False,0,curta,tigrado,carinhoso,ração seca,True,False,88
G04159,T1990286305,2025-08-20,F,6,3.7,61,False,2,média,tigrado,carinhoso,mista,True,True,76
G04160,T8321479744,2025-07-13,F,3,4.0,53,False,1,média,laranja,caçador,mista,True,False,80
G04161,T9592373098,2025-02-16,F,7,4.2,46,False,2,curta,tigrado,calmo,ração úmida,False,True,72
G04162,T4197608191,2025-10-17,F,4,4.7,48,False,1,curta,tricolor,calmo,ração seca,True,False,78
G04163,T1882635797,2025-07-18,F,13,3.8,40,False,3,média,cinza,caçador,ração seca,False,False,56
G04164,T4144198707,2025-12-10,F,5,5.4,63,False,1,curta,preto,calmo,ração seca,False,False,78
G04165,T2474031140,2025-03-04,M,9,5.6,38,False,3,longa,laranja,caçador,mista,True,True,65
G04166,T9010883489,2025-04-01,M,3,6.0,72,True,1,curta,cinza,arisco,mista,True,False,83
G04167,T9680304497,2025-01-10,F,0,4.0,88,True,2,curta,preto,calmo,mista,True,False,90
G04168,T3662598155,2025-11-29,F,5,4.0,49,False,0,curta,tricolor,carinhoso,mista,True,False,77
G04169,T7834334530,2025-07-26,F,7,4.9,51,True,0,curta,laranja,calmo,ração seca,True,False,74
G04170,T7871979936,2025-05-18,F,6,5.1,64,True,4,curta,preto,brincalhão,ração seca,True,True,74
G04171,T7999523584,2025-02-06,F,16,4.3,30,True,4,curta,cinza,brincalhão,ração seca,True,True,48
G04172,T1825213137,2025-03-01,M,10,3.9,31,True,2,média,siamês,carinhoso,mista,False,True,64
G04173,T8639930281,2025-01-25,F,18,3.6,19,False,1,média,tricolor,carinhoso,mista,True,False,45
G04174,T4967260075,2025-08-08,F,4,4.5,58,True,0,curta,siamês,calmo,ração seca,True,True,83
G04175,T8396686615,2025-06-07,M,11,6.4,42,True,1,longa,laranja,brincalhão,ração seca,True,False,63
G04176,T4008867027,2025-05-24,F,8,3.6,51,True,2,média,preto,brincalhão,mista,True,True,71
G04177,T9255966232,2025-10-02,F,8,4.4,71,False,1,curta,preto,arisco,ração seca,True,False,73
G04178,T2999364374,2025-04-27,F,17,4.6,25,True,6,curta,branco,carinhoso,ração seca,True,True,43
G04179,T2633268898,2025-05-16,M,9,6.6,29,False,0,curta,tigrado,calmo,ração seca,True,False,66
G04180,T1109199500,2025-08-16,M,14,7.0,37,True,1,curta,laranja,arisco,ração seca,True,False,56
G04181,T3588355129,2025-08-04,F,10,5.0,68,True,0,curta,tigrado,brincalhão,ração seca,False,True,72
G04182,T4819381726,2025-09-11,F,2,4.8,67,False,1,curta,laranja,arisco,ração úmida,False,False,85
G04183,T7903027196,2025-08-30,F,10,5.3,42,True,1,longa,laranja,carinhoso,ração seca,False,True,67
G04184,T1576245975,2025-06-13,M,6,4.1,55,True,1,curta,laranja,arisco,mista,True,False,75
G04185,T3029128750,2025-05-14,F,14,5.3,43,True,3,longa,siamês,arisco,ração seca,True,True,56
G04186,T6399236245,2025-04-12,M,12,4.7,38,True,3,média,siamês,arisco,mista,True,True,59
G04187,T7903182809,2025-01-16,M,1,4.5,54,False,0,média,laranja,calmo,ração seca,True,False,86
G04188,T7210722136,2025-10-14,M,2,5.5,61,True,3,média,branco,calmo,ração seca,True,True,83
G04189,T7909197695,2025-08-06,F,1,4.1,71,True,1,curta,preto,calmo,ração seca,False,False,87
G04190,T7991032641,2025-08-25,F,7,5.3,62,True,3,curta,cinza,brincalhão,mista,True,True,73
G04191,T2498092607,2025-10-13,M,1,5.6,65,False,0,curta,tricolor,caçador,ração seca,False,False,88
G04192,T3562110106,2025-08-18,F,10,3.5,43,False,1,média,branco,arisco,ração seca,True,False,65
G04193,T9085044196,2025-01-21,F,7,3.0,56,False,3,média,tigrado,caçador,mista,True,False,70
G04194,T7556044251,2025-12-02,F,12,5.7,32,False,6,longa,tigrado,carinhoso,mista,False,True,54
G04195,T9649558336,2025-01-20,F,4,5.1,63,False,2,curta,laranja,brincalhão,mista,True,True,80
G04196,T9719071015,2025-12-30,F,7,4.7,61,True,1,curta,tricolor,calmo,ração seca,True,False,74
G04197,T1029157098,2025-03-19,M,1,4.9,58,False,0,curta,siamês,brincalhão,ração seca,True,False,87
G04198,T6339845884,2025-01-17,M,13,6.1,42,False,3,curta,branco,calmo,mista,True,True,58
G04199,T8184188729,2025-12-04,F,2,4.8,56,True,0,curta,branco,arisco,mista,True,False,84
G04200,T6845521915,2025-04-03,F,1,3.9,59,False,1,curta,tricolor,caçador,ração seca,False,False,85
G04201,T1613790453,2025-08-30,F,3,4.9,59,True,2,longa,laranja,caçador,ração úmida,True,True,82
G04202,T7134163947,2025-10-23,F,12,4.6,58,False,0,curta,tigrado,arisco,mista,True,False,65
G04203,T5243017850,2025-05-20,F,1,4.2,52,True,1,curta,tigrado,caçador,ração seca,True,False,84
G04204,T6161310046,2025-02-06,F,8,4.7,47,True,1,curta,branco,arisco,mista,False,False,70
G04205,T8147926440,2025-04-09,F,11,4.2,44,True,2,curta,laranja,caçador,mista,True,True,64
G04206,T2520396575,2025-01-11,M,11,4.8,58,True,3,média,preto,caçador,ração seca,True,True,64
G04207,T4218747321,2025-06-01,F,2,5.7,93,True,0,curta,preto,brincalhão,mista,True,False,90
G04208,T1456775776,2025-05-01,F,1,3.4,67,False,1,curta,tigrado,calmo,ração seca,True,False,87
G04209,T6147151510,2025-08-07,M,6,5.3,65,False,2,longa,preto,caçador,ração úmida,True,True,77
G04210,T1792897207,2025-10-15,M,3,5.2,65,True,1,curta,tigrado,arisco,mista,True,False,82
G04211,T3269066330,2025-11-05,F,10,4.7,46,True,1,curta,siamês,arisco,ração úmida,True,True,67
G04212,T7760567565,2025-05-30,F,5,4.8,64,True,3,curta,siamês,brincalhão,ração seca,False,True,77
G04213,T2017863328,2025-05-04,M,6,5.3,39,False,4,curta,tricolor,calmo,mista,True,False,68
G04214,T4115796476,2025-03-20,M,1,4.1,72,True,0,média,laranja,caçador,mista,False,False,89
G04215,T7763886819,2025-08-29,M,8,5.5,58,True,3,média,tricolor,arisco,mista,True,True,70
G04216,T7933582047,2025-03-04,M,2,4.4,59,True,0,média,laranja,calmo,mista,False,True,87
G04217,T7740765711,2025-11-26,F,9,5.8,55,True,4,média,cinza,caçador,ração seca,True,True,66
G04218,T6382427794,2025-07-21,F,1,4.4,51,False,1,média,laranja,caçador,ração úmida,True,False,84
G04219,T7270539618,2025-11-07,F,16,4.3,31,True,6,curta,siamês,caçador,ração seca,False,True,46
G04220,T6985663720,2025-05-09,M,9,5.5,66,True,4,curta,tricolor,caçador,ração seca,True,True,68
G04221,T5917107573,2025-12-06,M,2,4.1,67,False,1,curta,cinza,calmo,ração seca,True,False,85
G04222,T4487253375,2025-08-18,M,0,4.8,63,False,0,curta,cinza,brincalhão,ração seca,False,False,89
G04223,T1996212585,2025-06-20,F,4,4.1,47,False,1,longa,laranja,carinhoso,mista,True,False,78
G04224,T8486305588,2025-10-17,F,2,3.6,74,False,1,longa,preto,calmo,mista,True,False,86
G04225,T5487152655,2025-09-03,M,3,4.2,78,False,0,longa,cinza,calmo,ração úmida,True,False,86
G04226,T8048027336,2025-01-02,F,13,6.5,38,True,1,curta,branco,caçador,ração seca,True,False,58
G04227,T5225556888,2025-02-04,M,8,5.2,47,True,3,longa,tigrado,brincalhão,ração seca,False,True,69
G04228,T6753760539,2025-04-29,M,2,4.4,46,False,0,curta,preto,calmo,ração seca,False,False,83
